Lat,Long,Confirmed
46.8182,8.2275,30776
23.7,121.0,441
-6.369028,34.888822,509
15.870032,100.992541,3054
8.6195,0.8248,395
10.6918,-61.2225,116
33.886917,9.537499,1051
38.9637,35.2433,159797
1.373333,32.290275,281
48.3794,31.1656,21905
23.424076,53.847818000000004,31969
32.3078,-64.7505,139
19.3133,-81.2546,140
49.3723,-2.3644,560
36.1408,-5.3536,157
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,250739
-32.5228,-55.7658,803
40.0,-100.0,1707445
41.377491,64.585262,3369
6.4238,-66.5897,1245
14.058323999999999,108.277199,327
-13.133897,27.849332,1057
-19.015438,29.154857,132
15.415,-61.371,16
12.1165,-61.678999999999995,23
-18.665695,35.529562,227
34.802075,38.99681500000001,121
-8.874217,125.727539,24
17.1899,-88.4976,18
19.856270000000002,102.495496,19
26.3351,17.228331,99
31.9522,35.2332,434
11.8037,-15.1804,1195
17.570692,-3.996166000000001,1116
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1047
21.9162,95.956,206
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,35
-3.3731,29.9189,42
8.460555000000001,-11.779889,782
-13.2543,34.3015,101
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,994
24.2155,-12.8858,9
0.1864,6.6131,443
15.552726999999999,48.516388,256
-11.6455,43.3333,87
38.861,71.2761,3424
-29.61,28.2336,2
33.93911,67.709953,13036
41.1533,20.1683,1076
28.0339,1.6596,8997
42.5063,1.5218,763
-11.2027,17.8739,74
17.0608,-61.7964,25
-38.4161,-63.6167,14702
40.0691,45.0382,8216
-35.4735,149.0124,107
-33.8688,151.2093,3092
-12.4634,130.8456,29
-27.4698,153.0251,1058
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1634
-31.9505,115.8605,577
47.5162,14.5501,16628
40.1431,47.5769,4759
25.025885,-78.035889,101
26.0275,50.55,10052
23.685,90.3563,40321
13.1939,-59.5432,92
53.7098,27.9534,39858
50.8333,4.469936,57849
9.3077,2.3158,210
27.5142,90.4336,31
-16.2902,-63.5887,8387
43.9159,17.6791,2462
-14.235,-51.9253,438238
4.5353,114.7277,141
42.7339,25.4858,2477
12.2383,-1.5616,847
16.5388,-23.0418,390
11.55,104.9167,124
3.8480000000000003,11.5021,5436
53.9333,-116.5765,6955
53.7267,-127.6476,2558
53.7609,-98.8139,294
46.5653,-66.4619,126
53.1355,-57.6604,261
44.681999999999995,-63.7443,1055
51.2538,-85.3232,28320
46.5107,-63.4168,27
52.9399,-73.5491,49711
52.9399,-106.4509,639
6.6111,20.9394,755
15.4542,18.7322,726
-35.6751,-71.543,101837
31.8257,117.2264,991
40.1824,116.4142,593
30.0572,107.874,579
26.0789,117.9874,358
35.7518,104.2861,139
23.3417,113.4244,1592
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,169
39.549,116.1306,328
47.861999999999995,127.7615,945
37.8957,114.9042,1276
22.3,114.2,1066
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,232
32.9711,119.455,653
27.614,115.7221,937
43.6661,126.1923,155
41.2956,122.6085,149
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,308
36.3427,118.1498,788
31.201999999999998,121.4491,671
37.5777,112.2922,198
30.6171,102.7103,564
39.3054,117.323,192
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1268
4.5709,-74.2973,25366
-0.228,15.8277,571
-4.0383,21.7587,2660
9.7489,-83.7534,1000
7.54,-5.5471,2641
45.1,15.2,2245
21.521757,-77.78116700000002,1983
35.1264,33.4299,941
49.8175,15.472999999999999,9140
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,11512
11.8251,42.5903,2914
18.7357,-70.1627,16068
-1.8312,-78.1834,38471
26.820553000000004,30.802497999999996,20793
13.7942,-88.8965,2194
1.6508,10.2679,1043
15.1794,39.7823,39
58.5953,25.0136,1851
-26.5225,31.4659,279
9.145,40.4897,831
-17.7134,178.065,18
61.92411,25.748151,6743
3.9339,-53.1258,436
-17.6797,149.4068,60
16.265,-61.551,161
-12.8275,45.166244,1670
-20.904304999999997,165.618042,19
-21.1151,55.5364,465
17.9,-62.8333,6
18.0708,-63.0501,40
14.6415,-61.0242,197
46.2276,2.2137,183309
-0.8037,11.6094,2431
13.4432,-15.3101,25
42.3154,43.3569,738
51.165690999999995,10.451526,182196
7.9465,-1.0232,7303
39.0742,21.8243,2906
15.7835,-90.2308,4348
9.9456,-9.6966,3553
4.860416000000002,-58.93018000000001,150
18.9712,-72.2852,1320
41.9029,12.4534,12
15.2,-86.2419,4752
47.1625,19.5033,3816
64.9631,-19.0208,1805
20.593684,78.96288,165386
-0.7893,113.9213,24538
32.427908,53.68804599999999,143849
33.223191,43.679291,5457
53.1424,-7.6921,24841
31.046051000000002,34.851612,16872
41.87194,12.56738,231732
18.1096,-77.2975,569
36.204824,138.252924,16598
31.24,36.51,728
48.0196,66.9237,9576
-0.0236,37.9062,1618
35.90775700000001,127.766922,11402
29.311659999999996,47.481766,24112
41.20438,74.766098,1594
56.8796,24.6032,1061
33.8547,35.8623,1168
6.4280550000000005,-9.429499,269
47.14,9.55,82
55.1694,23.8813,1656
49.8153,6.1296,4008
-18.766947000000002,46.869107,656
4.210483999999999,101.97576600000001,7629
3.2028,73.2207,1513
35.9375,14.3754,616
21.0079,-10.9408,346
-20.348404000000002,57.552152,334
23.6345,-102.5528,81400
47.4116,28.3699,7725
43.7333,7.4167,98
46.8625,103.8467,161
42.708678000000006,19.37439,324
31.7917,-7.0926,7643
-22.9576,18.4904,22
28.1667,84.25,1042
12.5211,-69.9683,101
12.1696,-68.99,18
18.0425,-63.0548,77
52.1326,5.2913,45950
-40.9006,174.886,1504
12.865416,-85.207229,759
17.607789,8.081666,955
9.082,8.6753,8915
41.6086,21.7453,2077
60.472,8.4689,8411
21.512583,55.92325500000001,9009
30.3753,69.3451,64028
8.538,-80.7821,12131
-6.314993,143.95555,8
-23.4425,-58.4438,900
-9.19,-75.0152,141779
12.879721,121.77401699999999,15588
51.9194,19.1451,22825
39.3999,-8.2245,31596
25.3548,51.1839,50914
45.9432,24.9668,18791
61.52401,105.31875600000001,379051
-1.9403,29.8739,349
13.9094,-60.9789,18
12.9843,-61.2872,25
43.9424,12.4578,670
23.885942,45.079162,80185
14.4974,-14.4524,3348
44.0165,21.0059,11300
-4.6796,55.492,11
1.2833,103.8333,33249
48.669,19.699,1520
46.1512,14.9955,1473
5.152149,46.199616,1828
-30.5595,22.9375,27403
40.463667,-3.7492199999999998,237906
7.873054,80.77179699999998,1530
12.8628,30.2176,4346
3.9193,-56.0278,12
60.128161,18.643501,35727
46.8182,8.2275,30796
23.7,121.0,441
-6.369028,34.888822,509
15.870032,100.992541,3065
8.6195,0.8248,422
10.6918,-61.2225,116
33.886917,9.537499,1068
38.9637,35.2433,160979
1.373333,32.290275,317
48.3794,31.1656,22382
23.424076,53.847818000000004,32532
32.3078,-64.7505,140
19.3133,-81.2546,140
49.3723,-2.3644,560
36.1408,-5.3536,158
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,252473
-32.5228,-55.7658,811
40.0,-100.0,1730260
41.377491,64.585262,3444
6.4238,-66.5897,1325
14.058323999999999,108.277199,327
-13.133897,27.849332,1057
-19.015438,29.154857,149
15.415,-61.371,16
12.1165,-61.678999999999995,23
-18.665695,35.529562,233
34.802075,38.99681500000001,122
-8.874217,125.727539,24
17.1899,-88.4976,18
19.856270000000002,102.495496,19
26.3351,17.228331,105
31.9522,35.2332,446
11.8037,-15.1804,1195
17.570692,-3.996166000000001,1194
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1048
21.9162,95.956,206
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,35
-3.3731,29.9189,42
8.460555000000001,-11.779889,812
-13.2543,34.3015,203
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,994
24.2155,-12.8858,9
0.1864,6.6131,458
15.552726999999999,48.516388,278
-11.6455,43.3333,87
38.861,71.2761,3563
-29.61,28.2336,2
33.93911,67.709953,13659
41.1533,20.1683,1099
28.0339,1.6596,9134
42.5063,1.5218,764
-11.2027,17.8739,81
17.0608,-61.7964,25
-38.4161,-63.6167,15419
40.0691,45.0382,8676
-35.4735,149.0124,107
-33.8688,151.2093,3092
-12.4634,130.8456,29
-27.4698,153.0251,1058
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1645
-31.9505,115.8605,585
47.5162,14.5501,16655
40.1431,47.5769,4989
25.025885,-78.035889,102
26.0275,50.55,10449
23.685,90.3563,42844
13.1939,-59.5432,92
53.7098,27.9534,40764
50.8333,4.469936,58061
9.3077,2.3158,224
27.5142,90.4336,31
-16.2902,-63.5887,8731
43.9159,17.6791,2485
-14.235,-51.9253,465166
4.5353,114.7277,141
42.7339,25.4858,2485
12.2383,-1.5616,847
16.5388,-23.0418,405
11.55,104.9167,124
3.8480000000000003,11.5021,5436
53.9333,-116.5765,6979
53.7267,-127.6476,2562
53.7609,-98.8139,294
46.5653,-66.4619,128
53.1355,-57.6604,261
44.681999999999995,-63.7443,1055
51.2538,-85.3232,28700
46.5107,-63.4168,27
52.9399,-73.5491,50232
52.9399,-106.4509,641
6.6111,20.9394,874
15.4542,18.7322,759
-35.6751,-71.543,105532
31.8257,117.2264,991
40.1824,116.4142,593
30.0572,107.874,579
26.0789,117.9874,358
35.7518,104.2861,139
23.3417,113.4244,1593
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,169
39.549,116.1306,328
47.861999999999995,127.7615,945
37.8957,114.9042,1276
22.3,114.2,1079
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,232
32.9711,119.455,653
27.614,115.7221,937
43.6661,126.1923,155
41.2956,122.6085,149
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,308
36.3427,118.1498,790
31.201999999999998,121.4491,672
37.5777,112.2922,198
30.6171,102.7103,564
39.3054,117.323,192
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1268
4.5709,-74.2973,26688
-0.228,15.8277,571
-4.0383,21.7587,2833
9.7489,-83.7534,1022
7.54,-5.5471,2750
45.1,15.2,2245
21.521757,-77.78116700000002,2005
35.1264,33.4299,942
49.8175,15.472999999999999,9196
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,11593
11.8251,42.5903,2914
18.7357,-70.1627,16531
-1.8312,-78.1834,38571
26.820553000000004,30.802497999999996,22082
13.7942,-88.8965,2278
1.6508,10.2679,1306
15.1794,39.7823,39
58.5953,25.0136,1859
-26.5225,31.4659,279
9.145,40.4897,968
-17.7134,178.065,18
61.92411,25.748151,6776
3.9339,-53.1258,450
-17.6797,149.4068,60
16.265,-61.551,162
-12.8275,45.166244,1699
-20.904304999999997,165.618042,19
-21.1151,55.5364,470
17.9,-62.8333,6
18.0708,-63.0501,40
14.6415,-61.0242,200
46.2276,2.2137,183816
-0.8037,11.6094,2613
13.4432,-15.3101,25
42.3154,43.3569,746
51.165690999999995,10.451526,182922
7.9465,-1.0232,7616
39.0742,21.8243,2909
15.7835,-90.2308,4607
9.9456,-9.6966,3656
4.860416000000002,-58.93018000000001,150
18.9712,-72.2852,1584
41.9029,12.4534,12
15.2,-86.2419,4752
47.1625,19.5033,3841
64.9631,-19.0208,1805
20.593684,78.96288,173491
-0.7893,113.9213,25216
32.427908,53.68804599999999,146668
33.223191,43.679291,5873
53.1424,-7.6921,24876
31.046051000000002,34.851612,16987
41.87194,12.56738,232248
18.1096,-77.2975,575
36.204824,138.252924,16673
31.24,36.51,730
48.0196,66.9237,9932
-0.0236,37.9062,1745
35.90775700000001,127.766922,11441
29.311659999999996,47.481766,25184
41.20438,74.766098,1662
56.8796,24.6032,1064
33.8547,35.8623,1172
6.4280550000000005,-9.429499,273
47.14,9.55,82
55.1694,23.8813,1662
49.8153,6.1296,4012
-18.766947000000002,46.869107,698
4.210483999999999,101.97576600000001,7732
3.2028,73.2207,1591
35.9375,14.3754,616
21.0079,-10.9408,423
-20.348404000000002,57.552152,335
23.6345,-102.5528,84627
47.4116,28.3699,7896
43.7333,7.4167,98
46.8625,103.8467,179
42.708678000000006,19.37439,324
31.7917,-7.0926,7714
-22.9576,18.4904,23
28.1667,84.25,1212
12.5211,-69.9683,101
12.1696,-68.99,18
18.0425,-63.0548,77
52.1326,5.2913,46126
-40.9006,174.886,1504
12.865416,-85.207229,759
17.607789,8.081666,955
9.082,8.6753,9302
41.6086,21.7453,2129
60.472,8.4689,8422
21.512583,55.92325500000001,9820
30.3753,69.3451,66457
8.538,-80.7821,12531
-6.314993,143.95555,8
-23.4425,-58.4438,917
-9.19,-75.0152,148285
12.879721,121.77401699999999,16634
51.9194,19.1451,23155
39.3999,-8.2245,31946
25.3548,51.1839,52907
45.9432,24.9668,18982
61.52401,105.31875600000001,387623
-1.9403,29.8739,355
13.9094,-60.9789,18
12.9843,-61.2872,26
43.9424,12.4578,671
23.885942,45.079162,81766
14.4974,-14.4524,3429
44.0165,21.0059,11354
-4.6796,55.492,11
1.2833,103.8333,33860
48.669,19.699,1520
46.1512,14.9955,1473
5.152149,46.199616,1828
-30.5595,22.9375,29240
40.463667,-3.7492199999999998,238564
7.873054,80.77179699999998,1558
12.8628,30.2176,4521
3.9193,-56.0278,12
60.128161,18.643501,36476
46.8182,8.2275,30828
23.7,121.0,442
-6.369028,34.888822,509
15.870032,100.992541,3076
8.6195,0.8248,428
10.6918,-61.2225,116
33.886917,9.537499,1071
38.9637,35.2433,162120
1.373333,32.290275,329
48.3794,31.1656,22811
23.424076,53.847818000000004,33170
32.3078,-64.7505,140
19.3133,-81.2546,141
49.3723,-2.3644,560
36.1408,-5.3536,161
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,253977
-32.5228,-55.7658,816
40.0,-100.0,1754764
41.377491,64.585262,3468
6.4238,-66.5897,1370
14.058323999999999,108.277199,328
-13.133897,27.849332,1057
-19.015438,29.154857,149
15.415,-61.371,16
12.1165,-61.678999999999995,23
-18.665695,35.529562,234
34.802075,38.99681500000001,122
-8.874217,125.727539,24
17.1899,-88.4976,18
19.856270000000002,102.495496,19
26.3351,17.228331,118
31.9522,35.2332,446
11.8037,-15.1804,1256
17.570692,-3.996166000000001,1226
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1048
21.9162,95.956,207
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,35
-3.3731,29.9189,42
8.460555000000001,-11.779889,829
-13.2543,34.3015,273
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,994
24.2155,-12.8858,9
0.1864,6.6131,463
15.552726999999999,48.516388,283
-11.6455,43.3333,87
38.861,71.2761,3686
-29.61,28.2336,2
33.93911,67.709953,14525
41.1533,20.1683,1122
28.0339,1.6596,9267
42.5063,1.5218,764
-11.2027,17.8739,84
17.0608,-61.7964,25
-38.4161,-63.6167,16214
40.0691,45.0382,8927
-35.4735,149.0124,107
-33.8688,151.2093,3095
-12.4634,130.8456,29
-27.4698,153.0251,1058
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1649
-31.9505,115.8605,586
47.5162,14.5501,16685
40.1431,47.5769,5246
25.025885,-78.035889,102
26.0275,50.55,10793
23.685,90.3563,44608
13.1939,-59.5432,92
53.7098,27.9534,41658
50.8333,4.469936,58186
9.3077,2.3158,224
27.5142,90.4336,33
-16.2902,-63.5887,9592
43.9159,17.6791,2494
-14.235,-51.9253,498440
4.5353,114.7277,141
42.7339,25.4858,2499
12.2383,-1.5616,847
16.5388,-23.0418,421
11.55,104.9167,125
3.8480000000000003,11.5021,5904
53.9333,-116.5765,6992
53.7267,-127.6476,2573
53.7609,-98.8139,294
46.5653,-66.4619,129
53.1355,-57.6604,261
44.681999999999995,-63.7443,1056
51.2538,-85.3232,29023
46.5107,-63.4168,27
52.9399,-73.5491,50651
52.9399,-106.4509,645
6.6111,20.9394,962
15.4542,18.7322,759
-35.6751,-71.543,118720
31.8257,117.2264,991
40.1824,116.4142,593
30.0572,107.874,579
26.0789,117.9874,358
35.7518,104.2861,139
23.3417,113.4244,1593
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,169
39.549,116.1306,328
47.861999999999995,127.7615,945
37.8957,114.9042,1276
22.3,114.2,1082
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,232
32.9711,119.455,653
27.614,115.7221,937
43.6661,126.1923,155
41.2956,122.6085,149
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,308
36.3427,118.1498,792
31.201999999999998,121.4491,672
37.5777,112.2922,198
30.6171,102.7103,564
39.3054,117.323,192
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1268
4.5709,-74.2973,28236
-0.228,15.8277,571
-4.0383,21.7587,2966
9.7489,-83.7534,1047
7.54,-5.5471,2799
45.1,15.2,2246
21.521757,-77.78116700000002,2025
35.1264,33.4299,944
49.8175,15.472999999999999,9230
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,11633
11.8251,42.5903,3194
18.7357,-70.1627,16908
-1.8312,-78.1834,38571
26.820553000000004,30.802497999999996,23449
13.7942,-88.8965,2395
1.6508,10.2679,1306
15.1794,39.7823,39
58.5953,25.0136,1865
-26.5225,31.4659,283
9.145,40.4897,1063
-17.7134,178.065,18
61.92411,25.748151,6826
3.9339,-53.1258,477
-17.6797,149.4068,60
16.265,-61.551,162
-12.8275,45.166244,1699
-20.904304999999997,165.618042,19
-21.1151,55.5364,471
17.9,-62.8333,6
18.0708,-63.0501,41
14.6415,-61.0242,200
46.2276,2.2137,185616
-0.8037,11.6094,2655
13.4432,-15.3101,25
42.3154,43.3569,757
51.165690999999995,10.451526,183189
7.9465,-1.0232,7768
39.0742,21.8243,2915
15.7835,-90.2308,4739
9.9456,-9.6966,3706
4.860416000000002,-58.93018000000001,152
18.9712,-72.2852,1865
41.9029,12.4534,12
15.2,-86.2419,5094
47.1625,19.5033,3867
64.9631,-19.0208,1806
20.593684,78.96288,181827
-0.7893,113.9213,25773
32.427908,53.68804599999999,148950
33.223191,43.679291,6179
53.1424,-7.6921,24929
31.046051000000002,34.851612,17012
41.87194,12.56738,232664
18.1096,-77.2975,581
36.204824,138.252924,16716
31.24,36.51,734
48.0196,66.9237,10382
-0.0236,37.9062,1888
35.90775700000001,127.766922,11468
29.311659999999996,47.481766,26192
41.20438,74.766098,1722
56.8796,24.6032,1065
33.8547,35.8623,1191
6.4280550000000005,-9.429499,280
47.14,9.55,82
55.1694,23.8813,1670
49.8153,6.1296,4016
-18.766947000000002,46.869107,758
4.210483999999999,101.97576600000001,7762
3.2028,73.2207,1672
35.9375,14.3754,618
21.0079,-10.9408,483
-20.348404000000002,57.552152,335
23.6345,-102.5528,87512
47.4116,28.3699,8098
43.7333,7.4167,99
46.8625,103.8467,179
42.708678000000006,19.37439,324
31.7917,-7.0926,7780
-22.9576,18.4904,23
28.1667,84.25,1401
12.5211,-69.9683,101
12.1696,-68.99,19
18.0425,-63.0548,77
52.1326,5.2913,46257
-40.9006,174.886,1504
12.865416,-85.207229,759
17.607789,8.081666,956
9.082,8.6753,9855
41.6086,21.7453,2164
60.472,8.4689,8437
21.512583,55.92325500000001,10423
30.3753,69.3451,69496
8.538,-80.7821,13018
-6.314993,143.95555,8
-23.4425,-58.4438,964
-9.19,-75.0152,155671
12.879721,121.77401699999999,17224
51.9194,19.1451,23571
39.3999,-8.2245,32203
25.3548,51.1839,55262
45.9432,24.9668,19133
61.52401,105.31875600000001,396575
-1.9403,29.8739,359
13.9094,-60.9789,18
12.9843,-61.2872,26
43.9424,12.4578,671
23.885942,45.079162,83384
14.4974,-14.4524,3535
44.0165,21.0059,11381
-4.6796,55.492,11
1.2833,103.8333,34366
48.669,19.699,1521
46.1512,14.9955,1473
5.152149,46.199616,1916
-30.5595,22.9375,30967
40.463667,-3.7492199999999998,239228
7.873054,80.77179699999998,1620
12.8628,30.2176,4800
3.9193,-56.0278,14
60.128161,18.643501,37113
46.8182,8.2275,30845
23.7,121.0,442
-6.369028,34.888822,509
15.870032,100.992541,3077
8.6195,0.8248,433
10.6918,-61.2225,117
33.886917,9.537499,1076
38.9637,35.2433,163103
1.373333,32.290275,413
48.3794,31.1656,23204
23.424076,53.847818000000004,33896
32.3078,-64.7505,140
19.3133,-81.2546,141
49.3723,-2.3644,560
36.1408,-5.3536,169
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,255076
-32.5228,-55.7658,821
40.0,-100.0,1779214
41.377491,64.585262,3546
6.4238,-66.5897,1459
14.058323999999999,108.277199,328
-13.133897,27.849332,1057
-19.015438,29.154857,174
15.415,-61.371,16
12.1165,-61.678999999999995,23
-18.665695,35.529562,244
34.802075,38.99681500000001,122
-8.874217,125.727539,24
17.1899,-88.4976,18
19.856270000000002,102.495496,19
26.3351,17.228331,130
31.9522,35.2332,447
11.8037,-15.1804,1256
17.570692,-3.996166000000001,1250
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1064
21.9162,95.956,224
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,35
-3.3731,29.9189,63
8.460555000000001,-11.779889,852
-13.2543,34.3015,279
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,994
24.2155,-12.8858,9
0.1864,6.6131,479
15.552726999999999,48.516388,310
-11.6455,43.3333,106
38.861,71.2761,3807
-29.61,28.2336,2
33.93911,67.709953,15205
41.1533,20.1683,1137
28.0339,1.6596,9394
42.5063,1.5218,764
-11.2027,17.8739,86
17.0608,-61.7964,26
-38.4161,-63.6167,16851
40.0691,45.0382,9282
-35.4735,149.0124,107
-33.8688,151.2093,3098
-12.4634,130.8456,29
-27.4698,153.0251,1058
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1653
-31.9505,115.8605,589
47.5162,14.5501,16731
40.1431,47.5769,5494
25.025885,-78.035889,102
26.0275,50.55,11398
23.685,90.3563,47153
13.1939,-59.5432,92
53.7098,27.9534,42556
50.8333,4.469936,58381
9.3077,2.3158,232
27.5142,90.4336,43
-16.2902,-63.5887,9982
43.9159,17.6791,2510
-14.235,-51.9253,514849
4.5353,114.7277,141
42.7339,25.4858,2513
12.2383,-1.5616,847
16.5388,-23.0418,435
11.55,104.9167,125
3.8480000000000003,11.5021,5904
53.9333,-116.5765,7010
53.7267,-127.6476,2573
53.7609,-98.8139,295
46.5653,-66.4619,132
53.1355,-57.6604,261
44.681999999999995,-63.7443,1056
51.2538,-85.3232,29390
46.5107,-63.4168,27
52.9399,-73.5491,51059
52.9399,-106.4509,646
6.6111,20.9394,1011
15.4542,18.7322,778
-35.6751,-71.543,123550
31.8257,117.2264,991
40.1824,116.4142,593
30.0572,107.874,579
26.0789,117.9874,358
35.7518,104.2861,139
23.3417,113.4244,1595
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,169
39.549,116.1306,328
47.861999999999995,127.7615,945
37.8957,114.9042,1276
22.3,114.2,1084
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,235
32.9711,119.455,653
27.614,115.7221,937
43.6661,126.1923,155
41.2956,122.6085,149
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,308
36.3427,118.1498,792
31.201999999999998,121.4491,672
37.5777,112.2922,198
30.6171,102.7103,575
39.3054,117.323,192
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1268
4.5709,-74.2973,29383
-0.228,15.8277,611
-4.0383,21.7587,3070
9.7489,-83.7534,1056
7.54,-5.5471,2833
45.1,15.2,2246
21.521757,-77.78116700000002,2045
35.1264,33.4299,944
49.8175,15.472999999999999,9268
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,11669
11.8251,42.5903,3354
18.7357,-70.1627,17285
-1.8312,-78.1834,39098
26.820553000000004,30.802497999999996,24985
13.7942,-88.8965,2517
1.6508,10.2679,1306
15.1794,39.7823,39
58.5953,25.0136,1869
-26.5225,31.4659,285
9.145,40.4897,1172
-17.7134,178.065,18
61.92411,25.748151,6859
3.9339,-53.1258,499
-17.6797,149.4068,60
16.265,-61.551,162
-12.8275,45.166244,1699
-20.904304999999997,165.618042,19
-21.1151,55.5364,471
17.9,-62.8333,6
18.0708,-63.0501,41
14.6415,-61.0242,200
46.2276,2.2137,185851
-0.8037,11.6094,2655
13.4432,-15.3101,25
42.3154,43.3569,783
51.165690999999995,10.451526,183410
7.9465,-1.0232,8070
39.0742,21.8243,2917
15.7835,-90.2308,5087
9.9456,-9.6966,3706
4.860416000000002,-58.93018000000001,153
18.9712,-72.2852,2124
41.9029,12.4534,12
15.2,-86.2419,5202
47.1625,19.5033,3876
64.9631,-19.0208,1806
20.593684,78.96288,190609
-0.7893,113.9213,26473
32.427908,53.68804599999999,151466
33.223191,43.679291,6439
53.1424,-7.6921,24990
31.046051000000002,34.851612,17071
41.87194,12.56738,232997
18.1096,-77.2975,586
36.204824,138.252924,16751
31.24,36.51,739
48.0196,66.9237,10858
-0.0236,37.9062,1962
35.90775700000001,127.766922,11503
29.311659999999996,47.481766,27043
41.20438,74.766098,1748
56.8796,24.6032,1066
33.8547,35.8623,1220
6.4280550000000005,-9.429499,288
47.14,9.55,82
55.1694,23.8813,1675
49.8153,6.1296,4018
-18.766947000000002,46.869107,771
4.210483999999999,101.97576600000001,7819
3.2028,73.2207,1773
35.9375,14.3754,618
21.0079,-10.9408,530
-20.348404000000002,57.552152,335
23.6345,-102.5528,90664
47.4116,28.3699,8251
43.7333,7.4167,99
46.8625,103.8467,179
42.708678000000006,19.37439,324
31.7917,-7.0926,7807
-22.9576,18.4904,24
28.1667,84.25,1572
12.5211,-69.9683,101
12.1696,-68.99,19
18.0425,-63.0548,77
52.1326,5.2913,46442
-40.9006,174.886,1504
12.865416,-85.207229,759
17.607789,8.081666,958
9.082,8.6753,10162
41.6086,21.7453,2226
60.472,8.4689,8440
21.512583,55.92325500000001,11437
30.3753,69.3451,72460
8.538,-80.7821,13463
-6.314993,143.95555,8
-23.4425,-58.4438,986
-9.19,-75.0152,164476
12.879721,121.77401699999999,18086
51.9194,19.1451,23786
39.3999,-8.2245,32500
25.3548,51.1839,56910
45.9432,24.9668,19257
61.52401,105.31875600000001,405843
-1.9403,29.8739,370
13.9094,-60.9789,18
12.9843,-61.2872,26
43.9424,12.4578,671
23.885942,45.079162,85261
14.4974,-14.4524,3645
44.0165,21.0059,11412
-4.6796,55.492,11
1.2833,103.8333,34884
48.669,19.699,1521
46.1512,14.9955,1473
5.152149,46.199616,1976
-30.5595,22.9375,32683
40.463667,-3.7492199999999998,239479
7.873054,80.77179699999998,1633
12.8628,30.2176,5026
3.9193,-56.0278,23
60.128161,18.643501,37542
46.8182,8.2275,30862
23.7,121.0,442
-6.369028,34.888822,509
15.870032,100.992541,3081
8.6195,0.8248,442
10.6918,-61.2225,117
33.886917,9.537499,1077
38.9637,35.2433,163942
1.373333,32.290275,417
